Collection ID;Collection Name;Collection Description;Style Name;Gender;Style Key;Style Description;Prompt;Preview Image;Variations
photo_render_effects;Effets et Rendus Photographiques;Collection de prompts qui modifient le style visuel et photographique d'une image;Noir et Blanc Granuleux;g;effect_moody_bw;Convertit en noir et blanc contrasté avec du grain;Convert the image to high-contrast black and white. Add visible grain texture, strong shadows, and deep blacks. Emphasize emotion through harsh lighting and sharp textures, like classic photojournalism.;https://leeveostockage.s3.eu-west-3.amazonaws.com/style/effect_moody_bw.jpg;
photo_render_effects;Effets et Rendus Photographiques;Collection de prompts qui modifient le style visuel et photographique d'une image;Néon & Cyberpunk;g;effect_neon_cyberpunk;Ajoute des lumières néon et une ambiance futuriste cyberpunk;Add intense neon lighting and a cyberpunk aesthetic. Use vibrant purple, blue, and magenta tones. Glow effects, reflections, and city light ambiance. Make it feel like a futuristic sci-fi scene at night.;https://leeveostockage.s3.eu-west-3.amazonaws.com/style/effect_neon_cyberpunk.jpg;
photo_render_effects;Effets et Rendus Photographiques;Collection de prompts qui modifient le style visuel et photographique d'une image;Portrait en Double Exposition;g;effect_double_exposure;Fusionne un portrait avec des éléments naturels ou urbains;Create a double exposure effect. Blend the subject's face or silhouette with forest landscapes, city skylines, or clouds. Keep the portrait crisp with semi-transparent overlaid imagery.;https://leeveostockage.s3.eu-west-3.amazonaws.com/style/effect_double_exposure.jpg;
photo_render_effects;Effets et Rendus Photographiques;Collection de prompts qui modifient le style visuel et photographique d'une image;Projection de Motifs Lumineux;g;effect_projected_patterns;Projette des motifs géométriques ou artistiques sur le sujet;Simulate light projections of patterns onto the face or background. Use grids, text, stripes, or floral textures. The light should wrap around the contours for dramatic effect.;https://leeveostockage.s3.eu-west-3.amazonaws.com/style/effect_projected_patterns.jpg;
photo_render_effects;Effets et Rendus Photographiques;Collection de prompts qui modifient le style visuel et photographique d'une image;Aspect Caméscope Années 90;g;effect_camcorder_90s;Ajoute un flou style VHS, un timestamp et des artefacts analogiques;Render the image as if recorded with a 1990s VHS camcorder. Add timestamp in the corner, slight interlacing, grain, chromatic aberration, and a slight blue-magenta shift. Low contrast and analog blur.;https://leeveostockage.s3.eu-west-3.amazonaws.com/style/effect_camcorder_90s.jpg;
photo_render_effects;Effets et Rendus Photographiques;Collection de prompts qui modifient le style visuel et photographique d'une image;Trame de Journal Ancien;g;effect_halftone_print;Convertit l’image en texture tramée noir et blanc façon journal;Convert the image to an old halftone print like a newspaper. Black and white only. Dot-based texture, high contrast edges, slight paper grain, with minor ink misalignment artifacts.;https://leeveostockage.s3.eu-west-3.amazonaws.com/style/effect_halftone_print.jpg;
photo_render_effects;Effets et Rendus Photographiques;Collection de prompts qui modifient le style visuel et photographique d'une image;Vision Thermique;g;effect_thermal_vision;Simule la vue d’une caméra thermique détectant la chaleur;Render the image as seen through a thermal camera. Use false color scale: blue for cold areas, red and yellow for hot spots. Apply visual noise and low detail, simulating night vision.;https://leeveostockage.s3.eu-west-3.amazonaws.com/style/effect_thermal_vision.jpg;
photo_render_effects;Effets et Rendus Photographiques;Collection de prompts qui modifient le style visuel et photographique d'une image;Texture Peinture à l’Huile;g;effect_oil_painting;Transforme l’image avec des coups de pinceau et texture de toile;Transform the image into an oil painting. Use visible brush strokes, thick textures, and canvas surface grain. Colors should blend like traditional oils, with soft edges and impasto highlights.;https://leeveostockage.s3.eu-west-3.amazonaws.com/style/effect_oil_painting.jpg;
photo_render_effects;Effets et Rendus Photographiques;Collection de prompts qui modifient le style visuel et photographique d'une image;Collage Découpé Éditorial;g;effect_collage_cutout;Applique un style collage moderne avec couches de papier;Create a cutout collage style using paper textures, torn edges, layered shapes, and bold magazine-style compositions. Add shadows between layers to emphasize the 3D effect.;https://leeveostockage.s3.eu-west-3.amazonaws.com/style/effect_collage_cutout.jpg;
montages-simples;Montages Simples & Épurés;Dispositions graphiques simples avec plusieurs images encadrées, chacune filtrée par une couleur dominante ou un style minimaliste.;Trilogie Horizontale;g;simple_horizontal_triptych;3 portraits côte à côte, chacun avec un filtre de couleur différent;make this as a horizontal  . Each version uses a different monochrome filter: red, green, and blue. Keep lighting soft and minimalist.;https://leeveostockage.s3.eu-west-3.amazonaws.com/style/simple_triptych.jpg;
montages-simples;Montages Simples & Épurés;Dispositions graphiques simples avec plusieurs images encadrées, chacune filtrée par une couleur dominante ou un style minimaliste.;Carré à 4 Couleurs;g;simple_color_quadrant;Grille 2x2 avec 4 images dans des teintes pastel variées;Arrange four versions of the same image in a 2x2 grid. Each quadrant is lightly color-tinted: soft pink, mint green, sky blue, and beige. Keep clean white borders and soft contrast.;https://leeveostockage.s3.eu-west-3.amazonaws.com/style/simple_quadrant.jpg;
montages-simples;Montages Simples & Épurés;Dispositions graphiques simples avec plusieurs images encadrées, chacune filtrée par une couleur dominante ou un style minimaliste.;Bande Verticale Minimaliste;g;simple_vertical_strip;Trois images en bande verticale avec un effet film doux;Display a vertical strip of three portraits. Use the same image with subtle filters: one warm tone, one cool tone, one in grayscale. Add thin white gaps between panels for a clean layout.;https://leeveostockage.s3.eu-west-3.amazonaws.com/style/simple_vertical_strip.jpg;
montages-simples;Montages Simples & Épurés;Dispositions graphiques simples avec plusieurs images encadrées, chacune filtrée par une couleur dominante ou un style minimaliste.;Polaroids Croisés;g;simple_polaroid_stack;4 petites images en style polaroid empilées en décalé;Create four small square versions in polaroid frames, slightly rotated and overlapping. Each one has a vintage film filter: faded red, yellow hue, grainy black and white, and teal shift.;https://leeveostockage.s3.eu-west-3.amazonaws.com/style/simple_polaroid.jpg;
montages-simples;Montages Simples & Épurés;Dispositions graphiques simples avec plusieurs images encadrées, chacune filtrée par une couleur dominante ou un style minimaliste.;Color Fade Panel;g;simple_gradient_sequence;Transition visuelle sur 4 images d’un filtre chaud vers un filtre froid;Display a sequence of four images from left to right. Each uses a progressive color filter: warm orange, pink, purple, then cool blue. Keep the same pose throughout for visual consistency.;https://leeveostockage.s3.eu-west-3.amazonaws.com/style/simple_fade.jpg;
montages-simples;Montages Simples & Épurés;Dispositions graphiques simples avec plusieurs images encadrées, chacune filtrée par une couleur dominante ou un style minimaliste.;Bandes Décalées;g;simple_shifted_panels;Trois encarts légèrement décalés, comme des diapositives en mouvement;Show three versions of the image, each shifted diagonally like sliding panels. Each panel uses a muted color overlay: beige, dusty rose, and soft grey. Add subtle shadows behind panels.;https://leeveostockage.s3.eu-west-3.amazonaws.com/style/simple_shifted.jpg;
montages-simples;Montages Simples & Épurés;Dispositions graphiques simples avec plusieurs images encadrées, chacune filtrée par une couleur dominante ou un style minimaliste.;Filtres Film Vintage;g;grid_vintage_filters;Grille avec filtres photo rétro : sépia, grain, délavé;Arrange four versions of the same image in a 2x2 grid. Each quadrant uses a different vintage film filter: faded sepia, dusty black & white, washed-out color, and grainy analog tone. Maintain a neutral frame and soft vignette.;https://leeveostockage.s3.eu-west-3.amazonaws.com/style/grid_vintage.jpg;
montages-simples;Montages Simples & Épurés;Dispositions graphiques simples avec plusieurs images encadrées, chacune filtrée par une couleur dominante ou un style minimaliste.;Teintes Sombres Équilibrées;g;grid_muted_tones;Teintes sourdes et désaturées avec ambiance élégante;Arrange four versions of the same image in a 2x2 grid. Use a muted color theme: dusty plum, forest green, navy blue, and taupe. Maintain clean white spacing, with soft shadows and a calm editorial tone.;https://leeveostockage.s3.eu-west-3.amazonaws.com/style/grid_muted.jpg;
montages-simples;Montages Simples & Épurés;Dispositions graphiques simples avec plusieurs images encadrées, chacune filtrée par une couleur dominante ou un style minimaliste.;Futurisme Digital;g;grid_glitch_cyber;Grille stylisée futuriste avec effets glitch et accents cybernétiques;Arrange four versions of the same image in a 2x2 grid. Each square features subtle digital glitch effects and cyberpunk tints: neon magenta, acid green, cyan glow, and holographic silver. Keep the layout clean with sharp separation between quadrants.;https://leeveostockage.s3.eu-west-3.amazonaws.com/style/grid_glitch.jpg;
montages-simples;Montages Simples & Épurés;Dispositions graphiques simples avec plusieurs images encadrées, chacune filtrée par une couleur dominante ou un style minimaliste.;Noir et Blanc Varié;g;grid_bw_styles;Variation de styles noir et blanc dans chaque encart;Arrange four versions of the same image in a 2x2 grid. All quadrants are black and white but use different treatments: high contrast, soft grainy, matte finish, and harsh film noir shadows. Keep spacing crisp and square.;https://leeveostockage.s3.eu-west-3.amazonaws.com/style/grid_bw.jpg;
montages-simples;Montages Simples & Épurés;Dispositions graphiques simples avec plusieurs images encadrées, chacune filtrée par une couleur dominante ou un style minimaliste.;Palette Chromatique Dégradée;g;grid_gradient_palette;Dégradé subtil à travers les 4 images dans des tons complémentaires;Arrange four versions of the same image in a 2x2 grid. Each quadrant shifts hue slightly to form a visual gradient: lavender to blue, blue to green, green to yellow, yellow to coral. Keep contrast low and borders soft white.;https://leeveostockage.s3.eu-west-3.amazonaws.com/style/grid_gradient.jpg;
